# file...... IEEE-13_House_power.csv
# date...... Tue Dec  1 01:37:27 2020
# user...... (null)
# host...... (null)
# group..... class=triplex_load
# property.. constant_power_12
# limit..... 10000
# interval.. 60
# timestamp,tl_house_1,tl_house_16,tl_house_31,tl_house_2,tl_house_17,tl_house_32,tl_house_3,tl_house_18,tl_house_33,tl_house_4,tl_house_19,tl_house_34,tl_house_5,tl_house_20,tl_house_35,tl_house_6,tl_house_21,tl_house_36,tl_house_7,tl_house_22,tl_house_37,tl_house_8,tl_house_23,tl_house_38,tl_house_9,tl_house_24,tl_house_39,tl_house_10,tl_house_25,tl_house_40,tl_house_11,tl_house_26,tl_house_12,tl_house_27,tl_house_13,tl_house_28,tl_house_14,tl_house_29,tl_house_15,tl_house_30
2018-01-01 00:30:00 EST,+306.297+173.085j,+580.325+333.578j,+362.639+186.299j,+1013.57+553.382j,+270.783+941.94j,+636.812+1455.5j,+376.91+202.447j,+574.779+329.422j,+467.578+988.776j,+219.867+104.181j,+542.629+308.747j,+361.691+198.302j,+572.384+335.035j,+296.959+456.061j,+394.988+776.072j,+350.971+875.946j,+636.789+1320.55j,+305.236+881.882j,+601.583+343.869j,+328.471+186.422j,+379.006+961.112j,+428.559+214.045j,+307.586+893.822j,+654.566+1010.79j,+196.016+91.2934j,+306.235+175.803j,+227.776+115.486j,+197.672+98.348j,+216.446+598.199j,+384.812+624.317j,+326.397+176.613j,+398.269+215.134j,+303.471+164.426j,+392.807+921.036j,+260.735+122.586j,+395.504+1054.22j,+189.123+100.045j,+635.183+358.653j,+363.37+908.129j,+636.08+1206.63j
2018-01-01 00:31:00 EST,+306.28+173.063j,+580.291+333.542j,+362.615+186.276j,+1013.47+553.276j,+270.755+941.908j,+636.757+1455.43j,+376.944+202.48j,+574.824+329.472j,+467.625+988.813j,+219.859+104.173j,+542.613+308.73j,+361.68+198.29j,+572.43+335.087j,+296.985+456.089j,+395.021+776.107j,+350.959+875.934j,+636.769+1320.53j,+305.228+881.871j,+601.631+343.926j,+328.497+186.453j,+379.038+961.153j,+428.544+214.03j,+307.577+893.81j,+654.55+1010.76j,+195.975+91.2485j,+306.182+175.735j,+227.73+115.435j,+197.554+98.2213j,+216.313+598.067j,+384.579+624.114j,+326.453+176.677j,+398.337+215.21j,+303.454+164.407j,+392.787+921.004j,+260.677+122.533j,+395.426+1054.14j,+189.155+100.091j,+635.288+358.764j,+363.348+908.101j,+636.042+1206.59j
2018-01-01 00:32:00 EST,+306.33+173.125j,+580.389+333.647j,+362.684+186.341j,+1013.6+553.417j,+270.792+941.951j,+636.829+1455.52j,+377.017+202.552j,+574.921+329.58j,+467.725+988.893j,+219.9+104.212j,+542.695+308.819j,+361.736+198.35j,+572.502+335.168j,+297.027+456.133j,+395.073+776.163j,+351.01+875.987j,+636.855+1320.62j,+305.265+881.921j,+601.715+344.027j,+328.542+186.509j,+379.094+961.227j,+428.611+214.096j,+307.619+893.862j,+654.625+1010.88j,+196+91.2755j,+306.214+175.776j,+227.758+115.466j,+197.578+98.247j,+216.34+598.094j,+384.626+624.155j,+326.494+176.725j,+398.387+215.265j,+303.504+164.463j,+392.848+921.099j,+260.71+122.563j,+395.47+1054.18j,+189.179+100.126j,+635.37+358.849j,+363.404+908.173j,+636.138+1206.69j
2018-01-01 00:33:00 EST,+306.33+173.125j,+580.389+333.647j,+362.683+186.341j,+1013.6+553.417j,+270.792+941.951j,+636.829+1455.52j,+377.017+202.552j,+574.921+329.58j,+467.725+988.893j,+219.9+104.212j,+542.695+308.819j,+361.736+198.35j,+572.502+335.168j,+297.027+456.133j,+395.073+776.163j,+351.01+875.987j,+636.855+1320.62j,+305.265+881.921j,+601.715+344.027j,+328.542+186.509j,+379.094+961.227j,+428.61+214.096j,+307.619+893.862j,+654.625+1010.88j,+196+91.2755j,+306.214+175.776j,+227.758+115.466j,+197.578+98.247j,+216.34+598.094j,+384.626+624.155j,+326.494+176.725j,+398.387+215.265j,+303.504+164.463j,+392.848+921.099j,+260.71+122.563j,+395.47+1054.18j,+189.179+100.126j,+635.37+358.849j,+363.404+908.173j,+636.138+1206.69j
2018-01-01 00:34:00 EST,+306.33+173.125j,+580.389+333.647j,+362.683+186.341j,+1013.6+553.417j,+270.792+941.951j,+636.829+1455.52j,+377.017+202.552j,+574.921+329.58j,+467.725+988.893j,+219.9+104.212j,+542.695+308.819j,+361.736+198.35j,+572.502+335.168j,+297.027+456.133j,+395.073+776.163j,+351.01+875.987j,+636.855+1320.62j,+305.265+881.921j,+601.715+344.027j,+328.542+186.509j,+379.094+961.227j,+428.61+214.096j,+307.619+893.862j,+654.625+1010.88j,+196+91.2755j,+306.214+175.776j,+227.758+115.466j,+197.578+98.247j,+216.34+598.094j,+384.626+624.155j,+326.494+176.725j,+398.387+215.265j,+303.504+164.463j,+392.848+921.099j,+260.71+122.563j,+395.47+1054.18j,+189.179+100.126j,+635.37+358.849j,+363.404+908.173j,+636.138+1206.69j
2018-01-01 00:35:00 EST,+306.348+173.146j,+580.423+333.684j,+362.707+186.364j,+1013.69+553.523j,+270.82+941.983j,+636.883+1455.58j,+376.983+202.519j,+574.877+329.53j,+467.679+988.856j,+219.908+104.219j,+542.711+308.836j,+361.747+198.362j,+572.456+335.117j,+297.001+456.105j,+395.04+776.127j,+351.021+875.998j,+636.874+1320.64j,+305.274+881.933j,+601.667+343.969j,+328.517+186.477j,+379.062+961.185j,+428.625+214.11j,+307.629+893.873j,+654.642+1010.91j,+196.041+91.3205j,+306.268+175.844j,+227.804+115.516j,+197.696+98.374j,+216.474+598.226j,+384.859+624.358j,+326.438+176.66j,+398.319+215.189j,+303.521+164.481j,+392.868+921.13j,+260.768+122.616j,+395.548+1054.27j,+189.148+100.08j,+635.264+358.739j,+363.426+908.201j,+636.176+1206.73j
2018-01-01 00:36:00 EST,+306.348+173.146j,+580.423+333.684j,+362.707+186.364j,+1013.69+553.523j,+270.82+941.983j,+636.883+1455.58j,+376.983+202.519j,+574.877+329.53j,+467.679+988.856j,+219.908+104.219j,+542.711+308.836j,+361.747+198.362j,+572.456+335.117j,+297.001+456.105j,+395.04+776.127j,+351.021+875.998j,+636.874+1320.64j,+305.274+881.933j,+601.667+343.969j,+328.517+186.477j,+379.062+961.185j,+428.625+214.11j,+307.629+893.873j,+654.642+1010.91j,+196.041+91.3204j,+306.268+175.844j,+227.804+115.516j,+197.696+98.3739j,+216.473+598.226j,+384.859+624.358j,+326.438+176.66j,+398.319+215.19j,+303.521+164.481j,+392.868+921.13j,+260.768+122.616j,+395.547+1054.27j,+189.148+100.08j,+635.265+358.739j,+363.426+908.201j,+636.176+1206.73j
2018-01-01 00:37:00 EST,+306.37+173.172j,+580.464+333.729j,+362.736+186.392j,+1013.64+553.461j,+270.804+941.965j,+636.852+1455.54j,+376.677+202.219j,+574.47+329.079j,+467.257+988.524j,+219.933+104.243j,+542.76+308.89j,+361.781+198.399j,+572.397+335.05j,+296.966+456.069j,+394.997+776.082j,+351.05+876.027j,+636.922+1320.69j,+305.295+881.96j,+601.605+343.895j,+328.483+186.437j,+379.021+961.131j,+428.662+214.146j,+307.652+893.902j,+654.683+1010.97j,+196.031+91.3095j,+306.255+175.828j,+227.793+115.504j,+197.685+98.3628j,+216.462+598.214j,+384.839+624.341j,+326.403+176.619j,+398.276+215.142j,+303.544+164.508j,+392.897+921.175j,+260.754+122.604j,+395.529+1054.25j,+189.127+100.051j,+635.196+358.667j,+363.453+908.237j,+636.223+1206.78j
2018-01-01 00:38:00 EST,+306.37+173.172j,+580.464+333.729j,+362.736+186.392j,+1013.64+553.461j,+270.804+941.965j,+636.852+1455.54j,+376.678+202.219j,+574.47+329.079j,+467.257+988.524j,+219.933+104.243j,+542.76+308.89j,+361.781+198.399j,+572.397+335.05j,+296.966+456.069j,+394.997+776.082j,+351.05+876.027j,+636.922+1320.69j,+305.295+881.96j,+601.605+343.895j,+328.483+186.437j,+379.021+961.131j,+428.662+214.146j,+307.652+893.902j,+654.683+1010.97j,+196.031+91.3096j,+306.255+175.828j,+227.793+115.504j,+197.685+98.3628j,+216.462+598.214j,+384.839+624.341j,+326.403+176.619j,+398.276+215.142j,+303.544+164.508j,+392.897+921.175j,+260.754+122.604j,+395.529+1054.25j,+189.127+100.051j,+635.196+358.667j,+363.453+908.237j,+636.223+1206.78j
2018-01-01 00:39:00 EST,+306.37+173.172j,+580.464+333.729j,+362.736+186.392j,+1013.64+553.461j,+270.804+941.965j,+636.852+1455.54j,+376.678+202.219j,+574.47+329.079j,+467.257+988.524j,+219.933+104.243j,+542.76+308.89j,+361.781+198.399j,+572.397+335.05j,+296.966+456.069j,+394.997+776.082j,+351.05+876.027j,+636.922+1320.69j,+305.295+881.96j,+601.605+343.895j,+328.483+186.437j,+379.021+961.131j,+428.662+214.146j,+307.652+893.902j,+654.683+1010.97j,+196.031+91.3096j,+306.255+175.828j,+227.793+115.504j,+197.685+98.3628j,+216.462+598.214j,+384.839+624.341j,+326.403+176.619j,+398.276+215.142j,+303.544+164.508j,+392.897+921.175j,+260.754+122.604j,+395.529+1054.25j,+189.127+100.051j,+635.196+358.667j,+363.453+908.237j,+636.223+1206.78j
2018-01-01 00:40:00 EST,+306.37+173.172j,+580.464+333.729j,+362.736+186.392j,+1013.64+553.461j,+270.804+941.965j,+636.852+1455.54j,+376.678+202.219j,+574.47+329.079j,+467.257+988.524j,+219.933+104.243j,+542.76+308.89j,+361.781+198.399j,+572.397+335.05j,+296.966+456.069j,+394.997+776.082j,+351.05+876.027j,+636.922+1320.69j,+305.295+881.96j,+601.605+343.895j,+328.483+186.437j,+379.021+961.131j,+428.662+214.146j,+307.652+893.902j,+654.683+1010.97j,+196.031+91.3096j,+306.255+175.828j,+227.793+115.504j,+197.685+98.3628j,+216.462+598.214j,+384.839+624.341j,+326.403+176.619j,+398.276+215.142j,+303.544+164.508j,+392.897+921.175j,+260.754+122.604j,+395.529+1054.25j,+189.127+100.051j,+635.196+358.667j,+363.453+908.237j,+636.223+1206.78j
2018-01-01 00:41:00 EST,+306.348+173.146j,+580.422+333.684j,+362.707+186.364j,+1013.69+553.523j,+270.82+941.983j,+636.883+1455.58j,+376.984+202.519j,+574.877+329.531j,+467.679+988.856j,+219.908+104.219j,+542.711+308.836j,+361.747+198.362j,+572.456+335.117j,+297.001+456.105j,+395.04+776.128j,+351.021+875.998j,+636.874+1320.64j,+305.274+881.933j,+601.667+343.97j,+328.517+186.478j,+379.062+961.185j,+428.625+214.11j,+307.629+893.873j,+654.641+1010.91j,+196.041+91.3205j,+306.268+175.844j,+227.804+115.516j,+197.696+98.3739j,+216.473+598.226j,+384.859+624.358j,+326.438+176.66j,+398.319+215.19j,+303.521+164.481j,+392.868+921.13j,+260.768+122.616j,+395.547+1054.27j,+189.148+100.08j,+635.265+358.739j,+363.426+908.201j,+636.176+1206.73j
2018-01-01 00:42:00 EST,+306.372+173.176j,+580.47+333.735j,+362.74+186.396j,+1013.6+553.422j,+270.794+941.953j,+636.832+1455.52j,+376.749+202.289j,+574.565+329.184j,+467.356+988.601j,+219.937+104.246j,+542.767+308.898j,+361.786+198.404j,+572.416+335.072j,+296.977+456.081j,+395.011+776.097j,+351.053+876.031j,+636.929+1320.7j,+305.297+881.964j,+601.626+343.92j,+328.494+186.45j,+379.035+961.149j,+428.667+214.151j,+307.655+893.906j,+654.689+1010.98j,+196.025+91.3028j,+306.247+175.817j,+227.786+115.496j,+197.679+98.3558j,+216.455+598.207j,+384.826+624.329j,+326.415+176.633j,+398.29+215.158j,+303.548+164.512j,+392.901+921.181j,+260.745+122.596j,+395.517+1054.23j,+189.134+100.061j,+635.219+358.691j,+363.457+908.242j,+636.229+1206.78j
2018-01-01 00:43:00 EST,+306.372+173.176j,+580.47+333.735j,+362.74+186.396j,+1013.6+553.423j,+270.794+941.953j,+636.832+1455.52j,+376.749+202.289j,+574.565+329.185j,+467.357+988.602j,+219.937+104.246j,+542.767+308.898j,+361.786+198.404j,+572.417+335.072j,+296.977+456.081j,+395.011+776.097j,+351.053+876.031j,+636.928+1320.7j,+305.297+881.964j,+601.626+343.92j,+328.494+186.45j,+379.035+961.149j,+428.667+214.151j,+307.655+893.906j,+654.689+1010.98j,+196.025+91.3028j,+306.247+175.817j,+227.786+115.496j,+197.679+98.3559j,+216.455+598.207j,+384.826+624.329j,+326.415+176.633j,+398.29+215.158j,+303.548+164.512j,+392.901+921.181j,+260.745+122.596j,+395.517+1054.23j,+189.134+100.061j,+635.219+358.691j,+363.457+908.242j,+636.229+1206.78j
2018-01-01 00:44:00 EST,+306.372+173.176j,+580.47+333.735j,+362.74+186.396j,+1013.6+553.423j,+270.794+941.953j,+636.832+1455.52j,+376.749+202.289j,+574.565+329.185j,+467.357+988.602j,+219.937+104.246j,+542.767+308.898j,+361.786+198.404j,+572.417+335.072j,+296.977+456.081j,+395.011+776.097j,+351.053+876.031j,+636.928+1320.7j,+305.297+881.964j,+601.626+343.92j,+328.494+186.45j,+379.035+961.149j,+428.667+214.151j,+307.655+893.906j,+654.689+1010.98j,+196.025+91.3028j,+306.247+175.817j,+227.786+115.496j,+197.679+98.3559j,+216.455+598.207j,+384.826+624.329j,+326.415+176.633j,+398.29+215.158j,+303.548+164.512j,+392.901+921.181j,+260.745+122.596j,+395.517+1054.23j,+189.134+100.061j,+635.219+358.691j,+363.457+908.242j,+636.229+1206.78j
2018-01-01 00:45:00 EST,+306.372+173.176j,+580.47+333.735j,+362.74+186.396j,+1013.6+553.423j,+270.794+941.953j,+636.832+1455.52j,+376.749+202.289j,+574.565+329.185j,+467.357+988.602j,+219.937+104.246j,+542.767+308.898j,+361.786+198.404j,+572.417+335.072j,+296.977+456.081j,+395.011+776.097j,+351.053+876.031j,+636.928+1320.7j,+305.297+881.964j,+601.626+343.92j,+328.494+186.45j,+379.035+961.149j,+428.667+214.151j,+307.655+893.906j,+654.689+1010.98j,+196.025+91.3028j,+306.247+175.817j,+227.786+115.496j,+197.679+98.3559j,+216.455+598.207j,+384.826+624.329j,+326.415+176.633j,+398.29+215.158j,+303.548+164.512j,+392.901+921.181j,+260.745+122.596j,+395.517+1054.23j,+189.134+100.061j,+635.219+358.691j,+363.457+908.242j,+636.229+1206.78j
2018-01-01 00:46:00 EST,+306.34+173.137j,+580.408+333.668j,+362.697+186.354j,+1013.13+552.895j,+270.654+941.792j,+636.563+1455.21j,+377.018+202.553j,+574.923+329.582j,+467.727+988.894j,+219.899+104.211j,+542.693+308.816j,+361.734+198.349j,+572.495+335.16j,+297.023+456.128j,+395.068+776.157j,+351.012+875.988j,+636.858+1320.62j,+305.266+881.923j,+601.708+344.018j,+328.539+186.504j,+379.089+961.221j,+428.613+214.098j,+307.621+893.863j,+654.627+1010.88j,+196.024+91.3013j,+306.245+175.815j,+227.784+115.495j,+197.678+98.3544j,+216.453+598.206j,+384.823+624.327j,+326.461+176.687j,+398.347+215.221j,+303.513+164.472j,+392.858+921.115j,+260.743+122.594j,+395.515+1054.23j,+189.161+100.1j,+635.309+358.786j,+363.417+908.189j,+636.16+1206.71j
2018-01-01 00:47:00 EST,+306.34+173.137j,+580.408+333.668j,+362.697+186.354j,+1013.13+552.896j,+270.654+941.792j,+636.563+1455.21j,+377.018+202.553j,+574.923+329.582j,+467.727+988.894j,+219.899+104.211j,+542.693+308.816j,+361.734+198.349j,+572.495+335.16j,+297.023+456.128j,+395.068+776.157j,+351.012+875.988j,+636.858+1320.62j,+305.267+881.923j,+601.708+344.018j,+328.538+186.504j,+379.089+961.221j,+428.613+214.098j,+307.621+893.863j,+654.627+1010.88j,+196.024+91.3014j,+306.245+175.815j,+227.784+115.495j,+197.678+98.3544j,+216.453+598.206j,+384.823+624.327j,+326.461+176.687j,+398.347+215.22j,+303.513+164.473j,+392.858+921.115j,+260.743+122.594j,+395.515+1054.23j,+189.161+100.1j,+635.309+358.786j,+363.417+908.189j,+636.16+1206.71j
2018-01-01 00:48:00 EST,+306.122+172.874j,+579.988+333.216j,+362.404+186.076j,+1013.23+553.004j,+270.683+941.825j,+636.619+1455.27j,+377.004+202.539j,+574.904+329.56j,+467.707+988.878j,+219.865+104.179j,+542.626+308.744j,+361.689+198.299j,+572.475+335.138j,+297.012+456.117j,+395.054+776.142j,+350.964+875.94j,+636.778+1320.54j,+305.231+881.876j,+601.687+343.994j,+328.528+186.491j,+379.076+961.203j,+428.551+214.037j,+307.581+893.816j,+654.558+1010.77j,+196.07+91.3517j,+306.305+175.892j,+227.836+115.551j,+197.722+98.4019j,+216.503+598.255j,+384.91+624.403j,+326.438+176.66j,+398.319+215.189j,+303.433+164.384j,+392.761+920.965j,+260.803+122.649j,+395.594+1054.32j,+189.147+100.08j,+635.264+358.738j,+363.325+908.071j,+636.002+1206.55j
2018-01-01 00:49:00 EST,+306.121+172.872j,+579.986+333.214j,+362.402+186.075j,+1013.13+552.89j,+270.652+941.79j,+636.56+1455.2j,+377.01+202.545j,+574.912+329.57j,+467.716+988.885j,+219.864+104.178j,+542.623+308.74j,+361.686+198.297j,+572.482+335.146j,+297.016+456.121j,+395.059+776.148j,+350.963+875.938j,+636.776+1320.54j,+305.23+881.875j,+601.695+344.003j,+328.532+186.496j,+379.081+961.209j,+428.549+214.035j,+307.58+893.814j,+654.555+1010.77j,+196.067+91.3481j,+306.301+175.886j,+227.832+115.547j,+197.718+98.3982j,+216.499+598.251j,+384.904+624.397j,+326.442+176.665j,+398.324+215.195j,+303.432+164.382j,+392.76+920.963j,+260.798+122.645j,+395.588+1054.31j,+189.15+100.084j,+635.272+358.747j,+363.324+908.069j,+635.999+1206.54j
2018-01-01 00:50:00 EST,+306.121+172.872j,+579.986+333.214j,+362.402+186.075j,+1013.13+552.89j,+270.652+941.79j,+636.56+1455.2j,+377.01+202.545j,+574.912+329.57j,+467.716+988.885j,+219.864+104.178j,+542.623+308.74j,+361.686+198.297j,+572.482+335.146j,+297.016+456.121j,+395.059+776.148j,+350.963+875.938j,+636.776+1320.54j,+305.23+881.875j,+601.695+344.002j,+328.532+186.496j,+379.081+961.209j,+428.549+214.035j,+307.58+893.814j,+654.555+1010.77j,+196.067+91.3481j,+306.301+175.886j,+227.832+115.547j,+197.718+98.3982j,+216.499+598.251j,+384.904+624.397j,+326.442+176.665j,+398.324+215.195j,+303.432+164.382j,+392.76+920.963j,+260.798+122.645j,+395.588+1054.31j,+189.15+100.084j,+635.272+358.747j,+363.324+908.069j,+635.999+1206.54j
2018-01-01 00:51:00 EST,+306.121+172.872j,+579.986+333.214j,+362.402+186.075j,+1013.13+552.89j,+270.652+941.79j,+636.56+1455.2j,+377.01+202.545j,+574.912+329.57j,+467.716+988.885j,+219.864+104.178j,+542.623+308.74j,+361.686+198.297j,+572.482+335.146j,+297.016+456.121j,+395.059+776.148j,+350.963+875.938j,+636.776+1320.54j,+305.23+881.875j,+601.695+344.002j,+328.532+186.496j,+379.081+961.209j,+428.549+214.035j,+307.58+893.814j,+654.555+1010.77j,+196.067+91.3481j,+306.301+175.886j,+227.832+115.547j,+197.718+98.3982j,+216.499+598.251j,+384.904+624.397j,+326.442+176.665j,+398.324+215.195j,+303.432+164.382j,+392.76+920.963j,+260.798+122.645j,+395.588+1054.31j,+189.15+100.084j,+635.272+358.747j,+363.324+908.069j,+635.999+1206.54j
2018-01-01 00:52:00 EST,+306.121+172.872j,+579.986+333.214j,+362.402+186.075j,+1013.13+552.89j,+270.652+941.79j,+636.56+1455.2j,+377.01+202.545j,+574.912+329.57j,+467.716+988.885j,+219.864+104.178j,+542.623+308.74j,+361.686+198.297j,+572.482+335.146j,+297.016+456.121j,+395.059+776.148j,+350.963+875.938j,+636.776+1320.54j,+305.23+881.875j,+601.695+344.002j,+328.532+186.496j,+379.081+961.209j,+428.549+214.035j,+307.58+893.814j,+654.555+1010.77j,+196.067+91.3481j,+306.301+175.886j,+227.832+115.547j,+197.718+98.3982j,+216.499+598.251j,+384.904+624.397j,+326.442+176.665j,+398.324+215.195j,+303.432+164.382j,+392.76+920.963j,+260.798+122.645j,+395.588+1054.31j,+189.15+100.084j,+635.272+358.747j,+363.324+908.069j,+635.999+1206.54j
2018-01-01 00:53:00 EST,+306.348+173.146j,+580.423+333.684j,+362.707+186.364j,+1013.69+553.523j,+270.821+941.983j,+636.883+1455.58j,+376.983+202.519j,+574.877+329.53j,+467.679+988.856j,+219.908+104.22j,+542.711+308.836j,+361.747+198.362j,+572.456+335.117j,+297.001+456.105j,+395.04+776.127j,+351.021+875.998j,+636.875+1320.64j,+305.274+881.933j,+601.667+343.969j,+328.517+186.477j,+379.062+961.185j,+428.625+214.11j,+307.629+893.873j,+654.642+1010.91j,+196.041+91.3204j,+306.268+175.844j,+227.804+115.516j,+197.696+98.3739j,+216.473+598.226j,+384.859+624.358j,+326.438+176.66j,+398.319+215.19j,+303.521+164.482j,+392.868+921.13j,+260.768+122.616j,+395.547+1054.27j,+189.148+100.08j,+635.265+358.739j,+363.426+908.202j,+636.176+1206.73j
2018-01-01 00:54:00 EST,+306.348+173.146j,+580.423+333.684j,+362.707+186.364j,+1013.69+553.523j,+270.82+941.983j,+636.883+1455.58j,+376.983+202.519j,+574.877+329.53j,+467.679+988.856j,+219.908+104.219j,+542.711+308.836j,+361.747+198.362j,+572.456+335.117j,+297.001+456.105j,+395.04+776.127j,+351.021+875.998j,+636.874+1320.64j,+305.274+881.933j,+601.667+343.969j,+328.517+186.477j,+379.062+961.185j,+428.625+214.11j,+307.629+893.873j,+654.642+1010.91j,+196.041+91.3204j,+306.268+175.844j,+227.804+115.516j,+197.696+98.3739j,+216.473+598.226j,+384.859+624.358j,+326.438+176.66j,+398.319+215.19j,+303.521+164.481j,+392.868+921.13j,+260.768+122.616j,+395.547+1054.27j,+189.148+100.08j,+635.265+358.739j,+363.426+908.201j,+636.176+1206.73j
2018-01-01 00:55:00 EST,+306.348+173.146j,+580.423+333.684j,+362.707+186.364j,+1013.69+553.523j,+270.82+941.983j,+636.883+1455.58j,+376.983+202.519j,+574.877+329.53j,+467.679+988.856j,+219.908+104.219j,+542.711+308.836j,+361.747+198.362j,+572.456+335.117j,+297.001+456.105j,+395.04+776.127j,+351.021+875.998j,+636.874+1320.64j,+305.274+881.933j,+601.667+343.969j,+328.517+186.477j,+379.062+961.185j,+428.625+214.11j,+307.629+893.873j,+654.642+1010.91j,+196.041+91.3204j,+306.268+175.844j,+227.804+115.516j,+197.696+98.3739j,+216.473+598.226j,+384.859+624.358j,+326.438+176.66j,+398.319+215.19j,+303.521+164.481j,+392.868+921.13j,+260.768+122.616j,+395.547+1054.27j,+189.148+100.08j,+635.265+358.739j,+363.426+908.201j,+636.176+1206.73j
2018-01-01 00:56:00 EST,+306.348+173.146j,+580.423+333.684j,+362.707+186.364j,+1013.69+553.523j,+270.82+941.983j,+636.883+1455.58j,+376.983+202.519j,+574.877+329.53j,+467.679+988.856j,+219.908+104.219j,+542.711+308.836j,+361.747+198.362j,+572.456+335.117j,+297.001+456.105j,+395.04+776.127j,+351.021+875.998j,+636.874+1320.64j,+305.274+881.933j,+601.667+343.969j,+328.517+186.477j,+379.062+961.185j,+428.625+214.11j,+307.629+893.873j,+654.642+1010.91j,+196.041+91.3204j,+306.268+175.844j,+227.804+115.516j,+197.696+98.3739j,+216.473+598.226j,+384.859+624.358j,+326.438+176.66j,+398.319+215.19j,+303.521+164.481j,+392.868+921.13j,+260.768+122.616j,+395.547+1054.27j,+189.148+100.08j,+635.265+358.739j,+363.426+908.201j,+636.176+1206.73j
2018-01-01 00:57:00 EST,+306.348+173.146j,+580.423+333.684j,+362.707+186.364j,+1013.69+553.523j,+270.82+941.983j,+636.883+1455.58j,+376.983+202.519j,+574.877+329.53j,+467.679+988.856j,+219.908+104.219j,+542.711+308.836j,+361.747+198.362j,+572.456+335.117j,+297.001+456.105j,+395.04+776.127j,+351.021+875.998j,+636.874+1320.64j,+305.274+881.933j,+601.667+343.969j,+328.517+186.477j,+379.062+961.185j,+428.625+214.11j,+307.629+893.873j,+654.642+1010.91j,+196.041+91.3204j,+306.268+175.844j,+227.804+115.516j,+197.696+98.3739j,+216.473+598.226j,+384.859+624.358j,+326.438+176.66j,+398.319+215.19j,+303.521+164.481j,+392.868+921.13j,+260.768+122.616j,+395.547+1054.27j,+189.148+100.08j,+635.265+358.739j,+363.426+908.201j,+636.176+1206.73j
2018-01-01 00:58:00 EST,+306.348+173.146j,+580.423+333.684j,+362.707+186.364j,+1013.69+553.523j,+270.82+941.983j,+636.883+1455.58j,+376.983+202.519j,+574.877+329.53j,+467.679+988.856j,+219.908+104.219j,+542.711+308.836j,+361.747+198.362j,+572.456+335.117j,+297.001+456.105j,+395.04+776.127j,+351.021+875.998j,+636.874+1320.64j,+305.274+881.933j,+601.667+343.969j,+328.517+186.477j,+379.062+961.185j,+428.625+214.11j,+307.629+893.873j,+654.642+1010.91j,+196.041+91.3204j,+306.268+175.844j,+227.804+115.516j,+197.696+98.3739j,+216.473+598.226j,+384.859+624.358j,+326.438+176.66j,+398.319+215.19j,+303.521+164.481j,+392.868+921.13j,+260.768+122.616j,+395.547+1054.27j,+189.148+100.08j,+635.265+358.739j,+363.426+908.201j,+636.176+1206.73j
2018-01-01 00:59:00 EST,+306.37+173.172j,+580.464+333.729j,+362.736+186.392j,+1013.64+553.461j,+270.804+941.965j,+636.852+1455.54j,+376.677+202.219j,+574.47+329.079j,+467.257+988.524j,+219.933+104.243j,+542.76+308.89j,+361.781+198.399j,+572.397+335.05j,+296.966+456.069j,+394.997+776.082j,+351.05+876.027j,+636.922+1320.69j,+305.295+881.96j,+601.605+343.895j,+328.483+186.437j,+379.021+961.131j,+428.662+214.146j,+307.652+893.902j,+654.683+1010.97j,+196.031+91.3095j,+306.255+175.828j,+227.793+115.504j,+197.685+98.3628j,+216.462+598.214j,+384.839+624.341j,+326.403+176.619j,+398.276+215.142j,+303.544+164.508j,+392.897+921.175j,+260.754+122.604j,+395.529+1054.25j,+189.127+100.051j,+635.196+358.667j,+363.453+908.237j,+636.223+1206.78j
2018-01-01 01:00:00 EST,+306.352+173.151j,+580.431+333.692j,+362.713+186.369j,+1013.54+553.355j,+270.776+941.932j,+636.798+1455.48j,+376.711+202.252j,+574.514+329.128j,+467.304+988.56j,+219.925+104.235j,+542.744+308.873j,+361.77+198.387j,+572.442+335.101j,+296.993+456.097j,+395.03+776.117j,+351.038+876.016j,+636.903+1320.67j,+305.286+881.949j,+601.653+343.952j,+328.509+186.468j,+379.053+961.173j,+428.647+214.132j,+307.643+893.89j,+654.666+1010.95j,+195.99+91.2646j,+306.201+175.759j,+227.747+115.453j,+197.567+98.2359j,+216.329+598.083j,+384.606+624.138j,+326.459+176.684j,+398.344+215.217j,+303.528+164.489j,+392.877+921.144j,+260.696+122.55j,+395.451+1054.16j,+189.158+100.096j,+635.301+358.778j,+363.431+908.208j,+636.185+1206.74j
2018-01-01 01:01:00 EST,+282.386+163.807j,+526.044+314.005j,+322.044+175.825j,+909.994+521.88j,+240.973+934.929j,+587.074+1433.91j,+337.868+189.82j,+521.515+310.493j,+405.598+973.9j,+192.133+97.8035j,+490.45+290.62j,+327.403+187.026j,+524.459+315.051j,+262.694+446.727j,+353.224+764.196j,+316.103+864.26j,+573.622+1298.35j,+280.479+872.278j,+547.082+324.043j,+298.596+175.921j,+343.348+949.543j,+377.901+201.293j,+277.351+883.958j,+613.152+989.862j,+170.304+86.4791j,+279.217+165.693j,+200.715+108.866j,+173.202+92.1472j,+187.343+591.434j,+335.328+612.316j,+293.264+166.991j,+356.544+203.255j,+274.708+154.874j,+359.929+909.734j,+224.095+115.306j,+351.849+1041.38j,+171.889+94.9302j,+571.173+337.313j,+327.457+897.797j,+572.686+1185.35j
